section_id,course_id,content_name,content_file
7,CHEM6301,Background Information on Topic 7,Background Information on Topic 7.txt
7,CHEM6301,Limitations on Topic 7,Limitations on Topic 7.doc
1,CHEM6401,Objectives for Topic 1,Objectives for Topic 1.doc
1,CHEM6401,Conclusion on Topic 1,Conclusion on Topic 1.doc
1,CHEM6401,Literature Review from Topic 1,Literature Review from Topic 1.csv
1,CHEM6401,Findings about Topic 1,Findings about Topic 1.wav
2,CHEM6401,References on Topic 2,References on Topic 2.pptx
2,CHEM6401,References on Topic 2,References on Topic 2.jpg
2,CHEM6401,Methodology for undertaking Topic 2,Methodology for undertaking Topic 2.mp4
2,CHEM6401,Limitations on Topic 2,Limitations on Topic 2.mov
3,CHEM6401,Data Collection based on Topic 3,Data Collection based on Topic 3.pptx
3,CHEM6401,Research Questions to assist onTopic 3,Research Questions to assist onTopic 3.xml
3,CHEM6401,Recommendations to Topic 3,Recommendations to Topic 3.xls
3,CHEM6401,Research Questions to assist onTopic 3,Research Questions to assist onTopic 3.flac
4,CHEM6401,Data Collection based on Topic 4,Data Collection based on Topic 4.jpg
4,CHEM6401,Recommendations to Topic 4,Recommendations to Topic 4.flac
4,CHEM6401,Objectives for Topic 4,Objectives for Topic 4.wav
4,CHEM6401,Data Analysis in the findings of Topic 4,Data Analysis in the findings of Topic 4.flac
5,CHEM6401,References on Topic 5,References on Topic 5.html
5,CHEM6401,Findings about Topic 5,Findings about Topic 5.jpg
5,CHEM6401,Literature Review from Topic 5,Literature Review from Topic 5.xls
5,CHEM6401,References for Topic 5,References for Topic 5.mp3
6,CHEM6401,Data Analysis in the findings of Topic 6,Data Analysis in the findings of Topic 6.ppt
6,CHEM6401,Experimental Setup for Topic 6,Experimental Setup for Topic 6.xls
6,CHEM6401,Conclusion on Topic 6,Conclusion on Topic 6.json
6,CHEM6401,Recommendations to Topic 6,Recommendations to Topic 6.svg
7,CHEM6401,Research Questions to assist onTopic 7,Research Questions to assist onTopic 7.pdf
7,CHEM6401,Recommendations to Topic 7,Recommendations to Topic 7.mp3
7,CHEM6401,Data Analysis in the findings of Topic 7,Data Analysis in the findings of Topic 7.xml
7,CHEM6401,References for Topic 7,References for Topic 7.xml
8,CHEM6401,Data Analysis in the findings of Topic 8,Data Analysis in the findings of Topic 8.mp3
8,CHEM6401,Findings about Topic 8,Findings about Topic 8.html
8,CHEM6401,References for Topic 8,References for Topic 8.xls
8,CHEM6401,Methodology for undertaking Topic 8,Methodology for undertaking Topic 8.json
1,CHEM6501,Literature Review from Topic 1,Literature Review from Topic 1.flac
1,CHEM6501,Limitations on Topic 1,Limitations on Topic 1.csv
1,CHEM6501,Introduction to Topic 1,Introduction to Topic 1.xml
2,CHEM6501,Future Directions to Topic 2,Future Directions to Topic 2.txt
2,CHEM6501,Data Collection based on Topic 2,Data Collection based on Topic 2.mp3
2,CHEM6501,Results from Topic 2,Results from Topic 2.doc
3,CHEM6501,Scope of Topic 3,Scope of Topic 3.xml
3,CHEM6501,Background Information on Topic 3,Background Information on Topic 3.mov
3,CHEM6501,Experimental Setup for Topic 3,Experimental Setup for Topic 3.xls
4,CHEM6501,Results from Topic 4,Results from Topic 4.mp4
4,CHEM6501,Introduction to Topic 4,Introduction to Topic 4.mov
4,CHEM6501,Experimental Setup for Topic 4,Experimental Setup for Topic 4.json
5,CHEM6501,Literature Review from Topic 5,Literature Review from Topic 5.svg
5,CHEM6501,Experimental Setup for Topic 5,Experimental Setup for Topic 5.json
5,CHEM6501,Research Questions to assist onTopic 5,Research Questions to assist onTopic 5.flac
6,CHEM6501,Assumptions to be made in regards to Topic 6,Assumptions to be made in regards to Topic 6.mp4
6,CHEM6501,Methodology for undertaking Topic 6,Methodology for undertaking Topic 6.csv
6,CHEM6501,Assumptions to be made in regards to Topic 6,Assumptions to be made in regards to Topic 6.ppt
1,CHEM6601,Data Collection based on Topic 1,Data Collection based on Topic 1.doc
1,CHEM6601,Introduction to Topic 1,Introduction to Topic 1.ppt
1,CHEM6601,Future Directions to Topic 1,Future Directions to Topic 1.docx
1,CHEM6601,Overview on Topic 1,Overview on Topic 1.xml
1,CHEM6601,Conclusion on Topic 1,Conclusion on Topic 1.mp3
1,CHEM6601,Results from Topic 1,Results from Topic 1.mov
2,CHEM6601,Conclusion on Topic 2,Conclusion on Topic 2.svg
2,CHEM6601,Literature Review from Topic 2,Literature Review from Topic 2.mov
2,CHEM6601,Results from Topic 2,Results from Topic 2.xml
2,CHEM6601,Overview on Topic 2,Overview on Topic 2.csv
2,CHEM6601,Results from Topic 2,Results from Topic 2.txt
2,CHEM6601,Future Directions to Topic 2,Future Directions to Topic 2.docx
3,CHEM6601,Overview on Topic 3,Overview on Topic 3.txt
3,CHEM6601,Background Information on Topic 3,Background Information on Topic 3.xml
3,CHEM6601,Methodology for undertaking Topic 3,Methodology for undertaking Topic 3.docx
3,CHEM6601,Findings about Topic 3,Findings about Topic 3.xls
3,CHEM6601,Limitations on Topic 3,Limitations on Topic 3.json
3,CHEM6601,Objectives for Topic 3,Objectives for Topic 3.docx
4,CHEM6601,References for Topic 4,References for Topic 4.wav
4,CHEM6601,Literature Review from Topic 4,Literature Review from Topic 4.html
4,CHEM6601,References on Topic 4,References on Topic 4.docx
4,CHEM6601,Limitations on Topic 4,Limitations on Topic 4.csv
4,CHEM6601,Data Collection based on Topic 4,Data Collection based on Topic 4.pdf
4,CHEM6601,Research Questions to assist onTopic 4,Research Questions to assist onTopic 4.xml
5,CHEM6601,Future Directions to Topic 5,Future Directions to Topic 5.mp4
5,CHEM6601,Objectives for Topic 5,Objectives for Topic 5.flac
5,CHEM6601,Data Collection based on Topic 5,Data Collection based on Topic 5.json
5,CHEM6601,References for Topic 5,References for Topic 5.pdf
5,CHEM6601,Findings about Topic 5,Findings about Topic 5.mov
5,CHEM6601,Findings about Topic 5,Findings about Topic 5.json
1,CHEM6701,Future Directions to Topic 1,Future Directions to Topic 1.doc
1,CHEM6701,Findings about Topic 1,Findings about Topic 1.xls
2,CHEM6701,Conclusion on Topic 2,Conclusion on Topic 2.doc
2,CHEM6701,Limitations on Topic 2,Limitations on Topic 2.jpg
3,CHEM6701,Objectives for Topic 3,Objectives for Topic 3.mov
3,CHEM6701,Assumptions to be made in regards to Topic 3,Assumptions to be made in regards to Topic 3.pdf
4,CHEM6701,Objectives for Topic 4,Objectives for Topic 4.html
4,CHEM6701,Methodology for undertaking Topic 4,Methodology for undertaking Topic 4.jpg
5,CHEM6701,Conclusion on Topic 5,Conclusion on Topic 5.json
5,CHEM6701,Data Collection based on Topic 5,Data Collection based on Topic 5.xls
6,CHEM6701,Recommendations to Topic 6,Recommendations to Topic 6.html
6,CHEM6701,Literature Review from Topic 6,Literature Review from Topic 6.ppt
1,CHEM6801,References for Topic 1,References for Topic 1.csv
1,CHEM6801,Limitations on Topic 1,Limitations on Topic 1.ppt
1,CHEM6801,References for Topic 1,References for Topic 1.pptx
2,CHEM6801,Data Collection based on Topic 2,Data Collection based on Topic 2.flac
2,CHEM6801,Literature Review from Topic 2,Literature Review from Topic 2.jpg
2,CHEM6801,Literature Review from Topic 2,Literature Review from Topic 2.xml
3,CHEM6801,Findings about Topic 3,Findings about Topic 3.txt
3,CHEM6801,Findings about Topic 3,Findings about Topic 3.xls
3,CHEM6801,Objectives for Topic 3,Objectives for Topic 3.flac
4,CHEM6801,Findings about Topic 4,Findings about Topic 4.wav
4,CHEM6801,Results from Topic 4,Results from Topic 4.txt
4,CHEM6801,Literature Review from Topic 4,Literature Review from Topic 4.svg
5,CHEM6801,Conclusion on Topic 5,Conclusion on Topic 5.wav
5,CHEM6801,Background Information on Topic 5,Background Information on Topic 5.txt
5,CHEM6801,Findings about Topic 5,Findings about Topic 5.ppt
6,CHEM6801,Recommendations to Topic 6,Recommendations to Topic 6.flac
6,CHEM6801,Methodology for undertaking Topic 6,Methodology for undertaking Topic 6.csv
6,CHEM6801,Objectives for Topic 6,Objectives for Topic 6.pptx
7,CHEM6801,Objectives for Topic 7,Objectives for Topic 7.json
7,CHEM6801,Background Information on Topic 7,Background Information on Topic 7.ppt
7,CHEM6801,Overview on Topic 7,Overview on Topic 7.xml
1,CHEM6901,References on Topic 1,References on Topic 1.wav
1,CHEM6901,Limitations on Topic 1,Limitations on Topic 1.svg
2,CHEM6901,Data Collection based on Topic 2,Data Collection based on Topic 2.flac
2,CHEM6901,Conclusion on Topic 2,Conclusion on Topic 2.pptx
3,CHEM6901,Literature Review from Topic 3,Literature Review from Topic 3.html
3,CHEM6901,Data Collection based on Topic 3,Data Collection based on Topic 3.txt
4,CHEM6901,Recommendations to Topic 4,Recommendations to Topic 4.pptx
4,CHEM6901,Assumptions to be made in regards to Topic 4,Assumptions to be made in regards to Topic 4.pptx
5,CHEM6901,Future Directions to Topic 5,Future Directions to Topic 5.mp3
5,CHEM6901,Results from Topic 5,Results from Topic 5.jpg
1,CHEM7001,Data Analysis in the findings of Topic 1,Data Analysis in the findings of Topic 1.svg
1,CHEM7001,Assumptions to be made in regards to Topic 1,Assumptions to be made in regards to Topic 1.ppt
1,CHEM7001,References for Topic 1,References for Topic 1.html
1,CHEM7001,Assumptions to be made in regards to Topic 1,Assumptions to be made in regards to Topic 1.csv
2,CHEM7001,References on Topic 2,References on Topic 2.flac
2,CHEM7001,Literature Review from Topic 2,Literature Review from Topic 2.csv
2,CHEM7001,Experimental Setup for Topic 2,Experimental Setup for Topic 2.mp3
2,CHEM7001,Assumptions to be made in regards to Topic 2,Assumptions to be made in regards to Topic 2.mp3
3,CHEM7001,Scope of Topic 3,Scope of Topic 3.doc
3,CHEM7001,Results from Topic 3,Results from Topic 3.jpg
3,CHEM7001,Background Information on Topic 3,Background Information on Topic 3.mp4
3,CHEM7001,Results from Topic 3,Results from Topic 3.flac
4,CHEM7001,Data Analysis in the findings of Topic 4,Data Analysis in the findings of Topic 4.xml
4,CHEM7001,Overview on Topic 4,Overview on Topic 4.pdf
4,CHEM7001,Experimental Setup for Topic 4,Experimental Setup for Topic 4.docx
4,CHEM7001,Experimental Setup for Topic 4,Experimental Setup for Topic 4.pptx
5,CHEM7001,Conclusion on Topic 5,Conclusion on Topic 5.wav
5,CHEM7001,Experimental Setup for Topic 5,Experimental Setup for Topic 5.mp4
5,CHEM7001,Results from Topic 5,Results from Topic 5.mp3
5,CHEM7001,Data Collection based on Topic 5,Data Collection based on Topic 5.jpg
6,CHEM7001,Methodology for undertaking Topic 6,Methodology for undertaking Topic 6.xml
6,CHEM7001,Future Directions to Topic 6,Future Directions to Topic 6.doc
6,CHEM7001,Results from Topic 6,Results from Topic 6.wav
6,CHEM7001,Research Questions to assist onTopic 6,Research Questions to assist onTopic 6.docx
7,CHEM7001,Data Analysis in the findings of Topic 7,Data Analysis in the findings of Topic 7.mp4
7,CHEM7001,Overview on Topic 7,Overview on Topic 7.csv
7,CHEM7001,References for Topic 7,References for Topic 7.pdf
7,CHEM7001,References on Topic 7,References on Topic 7.mov
1,CHEM7101,Scope of Topic 1,Scope of Topic 1.pptx
1,CHEM7101,Assumptions to be made in regards to Topic 1,Assumptions to be made in regards to Topic 1.wav
2,CHEM7101,Research Questions to assist onTopic 2,Research Questions to assist onTopic 2.csv
2,CHEM7101,Data Collection based on Topic 2,Data Collection based on Topic 2.mp3
3,CHEM7101,Experimental Setup for Topic 3,Experimental Setup for Topic 3.txt
3,CHEM7101,Data Analysis in the findings of Topic 3,Data Analysis in the findings of Topic 3.txt
4,CHEM7101,Introduction to Topic 4,Introduction to Topic 4.xml
4,CHEM7101,Future Directions to Topic 4,Future Directions to Topic 4.html
5,CHEM7101,Results from Topic 5,Results from Topic 5.mp4
5,CHEM7101,References for Topic 5,References for Topic 5.svg
6,CHEM7101,References for Topic 6,References for Topic 6.flac
6,CHEM7101,References for Topic 6,References for Topic 6.html
1,CHEM7201,References for Topic 1,References for Topic 1.pptx
1,CHEM7201,Data Collection based on Topic 1,Data Collection based on Topic 1.xml
2,CHEM7201,Objectives for Topic 2,Objectives for Topic 2.docx
2,CHEM7201,Results from Topic 2,Results from Topic 2.mov
3,CHEM7201,Research Questions to assist onTopic 3,Research Questions to assist onTopic 3.doc
3,CHEM7201,Objectives for Topic 3,Objectives for Topic 3.csv
4,CHEM7201,Introduction to Topic 4,Introduction to Topic 4.wav
4,CHEM7201,Data Analysis in the findings of Topic 4,Data Analysis in the findings of Topic 4.pdf
5,CHEM7201,Experimental Setup for Topic 5,Experimental Setup for Topic 5.pptx
5,CHEM7201,Background Information on Topic 5,Background Information on Topic 5.xml
6,CHEM7201,Literature Review from Topic 6,Literature Review from Topic 6.mp4
6,CHEM7201,References for Topic 6,References for Topic 6.pptx
1,CHEM7301,Conclusion on Topic 1,Conclusion on Topic 1.wav
1,CHEM7301,Methodology for undertaking Topic 1,Methodology for undertaking Topic 1.flac
1,CHEM7301,Findings about Topic 1,Findings about Topic 1.pdf
1,CHEM7301,Recommendations to Topic 1,Recommendations to Topic 1.wav
1,CHEM7301,References for Topic 1,References for Topic 1.xml
2,CHEM7301,References for Topic 2,References for Topic 2.ppt
2,CHEM7301,Recommendations to Topic 2,Recommendations to Topic 2.mp3
2,CHEM7301,Data Analysis in the findings of Topic 2,Data Analysis in the findings of Topic 2.pdf
2,CHEM7301,Scope of Topic 2,Scope of Topic 2.flac
2,CHEM7301,Methodology for undertaking Topic 2,Methodology for undertaking Topic 2.wav
3,CHEM7301,Objectives for Topic 3,Objectives for Topic 3.flac
3,CHEM7301,Future Directions to Topic 3,Future Directions to Topic 3.mov
3,CHEM7301,Scope of Topic 3,Scope of Topic 3.pptx
3,CHEM7301,Conclusion on Topic 3,Conclusion on Topic 3.svg
3,CHEM7301,Background Information on Topic 3,Background Information on Topic 3.xls
4,CHEM7301,Data Collection based on Topic 4,Data Collection based on Topic 4.mp4
4,CHEM7301,Future Directions to Topic 4,Future Directions to Topic 4.mp3
4,CHEM7301,Overview on Topic 4,Overview on Topic 4.txt
4,CHEM7301,Data Collection based on Topic 4,Data Collection based on Topic 4.mp3
4,CHEM7301,References on Topic 4,References on Topic 4.mp4
5,CHEM7301,Scope of Topic 5,Scope of Topic 5.mp3
5,CHEM7301,Experimental Setup for Topic 5,Experimental Setup for Topic 5.jpg
5,CHEM7301,Future Directions to Topic 5,Future Directions to Topic 5.txt
5,CHEM7301,Methodology for undertaking Topic 5,Methodology for undertaking Topic 5.csv
5,CHEM7301,References for Topic 5,References for Topic 5.ppt
6,CHEM7301,Research Questions to assist onTopic 6,Research Questions to assist onTopic 6.csv
6,CHEM7301,Scope of Topic 6,Scope of Topic 6.mp3
6,CHEM7301,References on Topic 6,References on Topic 6.csv
6,CHEM7301,Future Directions to Topic 6,Future Directions to Topic 6.txt
6,CHEM7301,Introduction to Topic 6,Introduction to Topic 6.mov
7,CHEM7301,Data Analysis in the findings of Topic 7,Data Analysis in the findings of Topic 7.xml
7,CHEM7301,Limitations on Topic 7,Limitations on Topic 7.wav
7,CHEM7301,Background Information on Topic 7,Background Information on Topic 7.mp3
7,CHEM7301,Recommendations to Topic 7,Recommendations to Topic 7.pdf
7,CHEM7301,Background Information on Topic 7,Background Information on Topic 7.xml
8,CHEM7301,Limitations on Topic 8,Limitations on Topic 8.jpg
8,CHEM7301,Background Information on Topic 8,Background Information on Topic 8.txt
8,CHEM7301,Background Information on Topic 8,Background Information on Topic 8.jpg
8,CHEM7301,Recommendations to Topic 8,Recommendations to Topic 8.wav
8,CHEM7301,Data Collection based on Topic 8,Data Collection based on Topic 8.wav
9,CHEM7301,Findings about Topic 9,Findings about Topic 9.docx
9,CHEM7301,Literature Review from Topic 9,Literature Review from Topic 9.doc
9,CHEM7301,Data Collection based on Topic 9,Data Collection based on Topic 9.wav
9,CHEM7301,Background Information on Topic 9,Background Information on Topic 9.xls
9,CHEM7301,Recommendations to Topic 9,Recommendations to Topic 9.wav
1,CHEM7401,Experimental Setup for Topic 1,Experimental Setup for Topic 1.xls
1,CHEM7401,Limitations on Topic 1,Limitations on Topic 1.ppt
1,CHEM7401,Objectives for Topic 1,Objectives for Topic 1.docx
1,CHEM7401,Data Collection based on Topic 1,Data Collection based on Topic 1.flac
1,CHEM7401,Data Analysis in the findings of Topic 1,Data Analysis in the findings of Topic 1.doc
1,CHEM7401,References on Topic 1,References on Topic 1.pdf
2,CHEM7401,Experimental Setup for Topic 2,Experimental Setup for Topic 2.txt
2,CHEM7401,Data Analysis in the findings of Topic 2,Data Analysis in the findings of Topic 2.doc
2,CHEM7401,Results from Topic 2,Results from Topic 2.mp3
2,CHEM7401,References on Topic 2,References on Topic 2.mp4
2,CHEM7401,Results from Topic 2,Results from Topic 2.mp3
2,CHEM7401,Literature Review from Topic 2,Literature Review from Topic 2.csv
3,CHEM7401,Recommendations to Topic 3,Recommendations to Topic 3.ppt
3,CHEM7401,Experimental Setup for Topic 3,Experimental Setup for Topic 3.pptx
3,CHEM7401,Experimental Setup for Topic 3,Experimental Setup for Topic 3.svg
3,CHEM7401,Literature Review from Topic 3,Literature Review from Topic 3.mp4
3,CHEM7401,Methodology for undertaking Topic 3,Methodology for undertaking Topic 3.wav
3,CHEM7401,Future Directions to Topic 3,Future Directions to Topic 3.mov
4,CHEM7401,Data Analysis in the findings of Topic 4,Data Analysis in the findings of Topic 4.pdf
4,CHEM7401,References on Topic 4,References on Topic 4.docx
